id,year,exper,hours,bluecol,ind,south,smsa,married,union,educ,black,lwage,female,wage
283,85,47,50,no,0,no,yes,yes,1,9,no,6.90776,1,1000.0047210290066
283,86,48,50,no,0,no,yes,yes,1,9,no,7.31322,1,1499.9994193646608
283,87,49,49,no,0,no,yes,yes,1,9,no,7.46737,1,1749.9981328952663
283,88,50,49,no,0,no,yes,yes,1,9,no,7.31322,1,1499.9994193646608
284,82,29,49,no,0,no,yes,yes,1,12,no,6.44413,1,628.9992095359198
284,83,30,46,no,0,no,yes,yes,1,12,no,6.45362,1,634.9968257110747
284,84,31,49,no,0,no,yes,yes,1,12,no,6.52062,1,678.9992343880771
284,85,32,48,no,0,no,yes,yes,1,12,no,6.72743,1,834.9985597507778
284,86,33,49,no,0,no,yes,yes,1,12,no,6.59167,1,728.9972793707647
284,87,34,49,no,0,no,yes,yes,1,12,no,6.73815,1,843.9978945636384
284,88,35,48,no,0,no,yes,yes,1,12,no,6.77422,1,874.996599443695
285,82,5,49,no,0,no,yes,yes,0,12,no,6.48311,1,654.0017321492859
285,83,6,47,yes,0,no,yes,yes,0,12,no,6.53233,1,686.9970512495744
285,84,7,49,no,0,no,yes,yes,0,12,no,6.75227,1,855.9996780227295
285,85,8,49,no,0,no,yes,yes,0,12,no,6.80017,1,897.9999386646265
285,86,9,48,no,0,no,yes,yes,0,12,no,6.75926,1,862.0040766975368
285,87,10,48,yes,0,no,yes,yes,0,12,no,6.96885,1,1062.9995978225852
285,88,11,48,no,0,no,yes,yes,0,12,no,6.90975,1,1001.9967117972955
286,82,11,47,yes,1,no,no,yes,1,10,no,5.99146,1,399.99818116094247
286,83,12,48,yes,1,no,no,yes,1,10,no,6.38012,1,589.998503231037
286,84,13,48,yes,1,no,no,yes,1,10,no,6.56526,1,709.9964712836628
286,85,14,49,yes,1,no,no,yes,1,10,no,6.7334,1,839.998410858121
286,86,15,48,yes,1,no,no,yes,0,10,no,6.74524,1,850.0031029439558
286,87,16,48,yes,1,no,no,yes,1,10,no,6.84588,1,940.0001172518009
286,88,17,46,yes,1,no,no,yes,1,10,no,6.74524,1,850.0031029439558
287,82,15,41,yes,1,yes,no,yes,1,10,no,6.50429,1,668.0012200786349
287,83,16,42,yes,1,yes,no,yes,1,10,no,6.47389,1,647.999548763883
287,84,17,47,yes,1,yes,no,yes,1,10,no,6.56386,1,709.0031716958158
287,85,18,47,yes,1,yes,no,yes,1,10,no,6.7511,1,854.9987440599925
287,86,19,48,yes,1,yes,no,yes,1,10,no,6.88755,1,979.9974797719154
287,87,20,38,yes,1,yes,no,yes,1,10,no,6.99485,1,1091.0000154561194
287,88,21,40,yes,1,yes,no,yes,1,10,no,7.08423,1,1193.004268444822
288,82,13,49,yes,0,yes,yes,yes,0,12,no,6.86485,1,958.0021287062804
288,83,14,49,yes,0,yes,yes,yes,0,12,no,6.90575,1,997.9967302465157
288,84,15,49,yes,0,yes,yes,yes,0,12,no,7.02554,1,1125.0018960332625
288,85,16,49,yes,0,yes,yes,yes,0,12,no,7.1507,1,1274.9981415708826
288,86,17,49,yes,0,yes,yes,yes,0,12,no,7.24423,1,1400.0034781596305
288,87,18,47,no,0,yes,no,yes,0,12,no,6.9594,1,1053.001566724089
288,88,19,46,yes,0,yes,no,yes,0,12,no,7.44132,1,1704.9993355315926
289,82,28,50,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
289,83,29,50,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
289,84,30,49,no,0,no,yes,yes,0,16,no,7.46737,1,1749.9981328952663
289,85,31,49,no,0,no,yes,yes,0,16,no,7.69621,1,2199.9941934455665
289,86,32,49,no,0,no,yes,yes,0,16,no,7.6009,1,1999.9950809218851
289,87,33,49,no,0,no,yes,yes,0,16,no,7.91936,1,2750.0104757032564
289,88,34,48,no,0,no,yes,yes,0,16,no,7.91936,1,2750.0104757032564
290,82,4,50,no,0,yes,yes,yes,0,13,no,6.28786,1,538.0007746335178
290,83,5,49,no,0,yes,yes,yes,0,13,no,6.20456,1,495.0011075297372
290,84,6,51,no,0,yes,yes,yes,0,13,no,6.2441700000000004,1,515.0015961606497
290,85,7,50,no,0,yes,yes,yes,0,13,no,6.32794,1,560.0018011145472
290,86,8,50,no,0,yes,yes,yes,0,13,no,6.53669,1,689.9988976628802
290,87,9,49,no,0,yes,yes,yes,0,13,no,6.55108,1,699.9997654696559
290,88,10,49,no,0,yes,yes,yes,0,13,no,6.62007,1,749.9975951060887
291,82,36,49,yes,1,no,no,yes,0,12,no,6.80239,1,899.9957130183304
291,83,37,46,yes,1,no,no,yes,0,12,no,6.82979,1,924.9965428074673
291,84,38,50,yes,1,no,no,yes,0,12,no,6.98472,1,1080.0039742795861
291,85,39,49,yes,1,no,no,yes,0,12,no,7.00307,1,1100.0049953462344
291,86,40,48,yes,1,no,no,yes,0,12,no,6.70808,1,818.9966553311656
291,87,41,47,yes,1,no,no,yes,0,12,no,6.9613,1,1055.0041715730208
291,88,42,47,yes,1,no,no,yes,0,12,no,6.96035,1,1054.0023935299396
292,82,27,48,no,1,no,no,yes,0,12,no,6.61607,1,747.003596714444
292,83,28,48,no,1,no,no,yes,0,12,no,6.57647,1,718.0003094234414
292,84,29,47,no,1,no,no,yes,0,12,no,6.68461,1,799.9986178668522
292,85,30,47,no,1,no,no,yes,0,12,no,6.74288,1,847.9994608486379
292,86,31,48,no,1,no,no,yes,0,12,no,7.03615,1,1137.0017126069304
292,87,32,47,no,1,no,no,yes,0,12,no,7.02465,1,1124.0010897706413
292,88,33,48,no,1,no,no,yes,0,12,no,7.22621,1,1375.0013611122502
293,82,10,30,yes,1,no,no,yes,1,12,no,6.06611,1,431.00082316607086
293,83,11,50,yes,1,no,no,yes,1,12,no,6.18826,1,486.99799206291806
293,84,12,50,yes,1,no,no,yes,1,12,no,6.31173,1,550.9973501631158
293,85,13,50,yes,1,no,no,yes,1,12,no,6.55678,1,704.0011572656892
293,86,14,50,yes,1,no,no,yes,1,12,no,6.55393,1,701.9976103779479
293,87,15,50,yes,1,no,no,yes,1,12,no,6.75227,1,855.9996780227295
293,88,16,50,yes,1,no,no,yes,1,12,no,6.92166,1,1014.0018412724277
294,82,16,49,yes,1,no,no,yes,1,12,no,6.19644,1,490.99797325707334
294,83,17,48,yes,1,no,no,yes,1,12,no,6.2653,1,525.9993621003514
294,84,18,41,yes,1,no,no,yes,1,12,no,6.36475,1,580.999560269206
294,85,19,49,yes,1,no,no,yes,1,12,no,6.43935,1,625.9997676913815
294,86,20,47,yes,1,no,no,yes,1,12,no,6.54391,1,694.9987173336533
294,87,21,48,yes,1,no,no,yes,1,12,no,6.61473,1,746.0032822552149
294,88,22,47,yes,1,no,no,yes,1,12,no,6.71659,1,825.996057081083
295,82,22,48,no,0,no,yes,no,1,12,no,6.33328,0,563.0002093573934
295,83,23,48,no,0,no,yes,no,1,12,no,6.61473,0,746.0032822552149
295,84,24,48,no,0,no,yes,no,1,12,no,6.73459,0,840.9986039639092
295,85,25,46,no,0,no,yes,no,1,12,no,6.77422,0,874.996599443695
295,86,26,47,no,0,no,yes,no,1,12,no,6.86485,0,958.0021287062804
295,87,27,47,no,0,no,yes,no,1,12,no,6.97073,0,1064.9999167771482
295,88,28,47,no,0,no,yes,no,1,12,no,7.04752,0,1150.003195443549
296,82,30,50,yes,1,no,no,yes,1,8,no,6.44572,1,630.0001137870956
296,83,31,47,yes,1,no,no,yes,0,8,no,6.33328,1,563.0002093573934
296,84,32,48,yes,1,no,yes,yes,0,8,no,6.39693,1,600.0002068703479
296,85,33,48,yes,1,no,yes,yes,1,8,no,6.48158,1,653.0018745851813
296,86,34,39,yes,1,no,yes,yes,1,8,no,6.59167,1,728.9972793707647
296,87,35,50,yes,1,no,yes,yes,1,8,no,6.59304,1,729.9966900835251
296,88,36,50,yes,1,no,yes,no,1,8,no,6.77878,1,878.995694945272
297,82,12,49,yes,0,yes,no,yes,0,12,no,6.42972,1,620.0003236158192
297,83,13,48,yes,0,yes,no,yes,0,12,no,6.43133,1,620.9993281196731
297,84,14,34,yes,0,yes,no,yes,1,12,no,6.59441,1,730.9974709272868
297,85,15,47,yes,0,yes,no,yes,1,12,no,6.71174,1,821.9996752638841
297,86,16,48,yes,0,yes,no,yes,1,12,no,6.74524,1,850.0031029439558
297,87,17,47,yes,0,yes,no,yes,1,12,no,6.8773,1,970.0038106549794
297,88,18,48,yes,0,yes,no,yes,1,12,no,6.80239,1,899.9957130183304
298,82,11,50,yes,1,yes,yes,yes,0,12,yes,6.49224,1,660.0001088864979
298,83,12,50,yes,1,yes,yes,yes,0,12,yes,6.21461,1,500.0009507898083
298,84,13,50,yes,1,yes,yes,yes,0,12,yes,6.72743,1,834.9985597507778
298,85,14,49,yes,1,yes,yes,yes,0,12,yes,6.66568,1,784.9970815462345
298,86,15,48,no,1,yes,yes,no,0,12,yes,6.30992,1,550.0009469762311
298,87,16,50,no,1,yes,yes,no,0,12,yes,6.21461,1,500.0009507898083
298,88,17,50,no,1,yes,yes,no,0,12,yes,6.21461,1,500.0009507898083
299,82,35,49,no,0,no,yes,no,0,16,no,6.30992,0,550.0009469762311
299,83,36,50,no,0,no,yes,no,0,16,no,6.30992,0,550.0009469762311
299,84,37,49,no,0,no,yes,no,0,16,no,6.30992,0,550.0009469762311
299,85,38,50,no,0,no,yes,no,0,16,no,6.30992,0,550.0009469762311
299,86,39,50,no,0,no,yes,no,0,16,no,6.55108,0,699.9997654696559
299,87,40,50,no,0,no,yes,no,0,16,no,6.62007,0,749.9975951060887
299,88,41,50,no,0,no,yes,no,0,16,no,6.74524,0,850.0031029439558
300,82,33,51,yes,0,no,no,yes,0,12,no,6.14633,1,467.00034666875354
300,83,34,51,yes,0,no,no,yes,0,12,no,6.25383,1,520.0006179811211
300,84,35,51,yes,0,no,no,yes,0,12,no,6.30992,1,550.0009469762311
300,85,36,47,yes,0,no,no,yes,0,12,no,6.35089,1,573.0024543277103
300,86,37,49,yes,0,no,no,yes,0,12,no,6.46147,1,640.0011671346851
300,87,38,47,no,0,no,no,yes,0,12,no,6.50279,1,666.9999693742798
300,88,39,47,yes,0,no,no,yes,0,12,no,6.59715,1,733.0031505238552
301,82,9,49,no,1,no,yes,yes,0,14,no,6.53669,1,689.9988976628802
301,83,10,49,no,1,no,yes,yes,0,14,no,6.55108,1,699.9997654696559
301,84,11,49,no,1,no,yes,yes,0,14,no,6.65929,1,779.996942652755
301,85,12,48,no,1,no,yes,yes,0,14,no,6.82979,1,924.9965428074673
301,86,13,46,no,1,no,yes,yes,0,14,no,6.85646,1,949.9981146370138
301,87,14,46,no,1,no,yes,yes,0,14,no,6.95655,1,1050.004784701754
301,88,15,48,no,1,no,yes,yes,0,14,no,7.1309,1,1250.001462130421
302,82,11,36,no,0,no,yes,yes,1,17,no,6.22456,1,505.0007932165664
302,83,12,36,no,0,no,yes,yes,1,17,no,6.30992,1,550.0009469762311
302,84,13,37,no,0,no,yes,yes,1,17,no,6.47697,1,649.9984641235205
302,85,14,38,no,0,no,yes,yes,1,17,no,6.67834,1,794.9983188515839
302,86,15,35,no,0,no,yes,yes,1,17,no,6.77992,1,879.9983214260188
302,87,16,35,no,0,no,yes,yes,1,17,no,6.80461,1,901.995922912728
302,88,17,36,no,0,no,yes,yes,1,17,no,6.85646,1,949.9981146370138
303,82,2,50,yes,1,yes,yes,yes,0,13,no,5.75257,1,314.9991687710224
303,83,3,50,yes,1,yes,yes,yes,0,13,no,5.85793,1,349.9988959325305
303,84,4,49,yes,1,yes,yes,yes,0,13,no,6.07535,1,435.0017264798486
303,85,5,49,yes,1,yes,yes,yes,0,13,no,8.51719,1,4999.984042944273
303,86,6,51,yes,1,yes,yes,yes,0,13,no,6.51471,1,674.9981836634861
303,87,7,49,yes,1,yes,yes,yes,0,13,no,6.58617,1,724.9988002313536
303,88,8,48,yes,1,yes,yes,yes,0,13,no,6.70319,1,815.0015377101477
304,82,11,50,yes,0,yes,yes,yes,1,9,no,6.16331,1,474.99771808902665
304,83,12,51,yes,0,yes,yes,yes,1,9,no,6.2634,1,525.0009121401898
304,84,13,51,yes,0,yes,yes,yes,1,9,no,6.35437,1,574.9999765415241
304,85,14,51,yes,0,yes,yes,yes,1,9,no,6.43775,1,624.9989689155998
304,86,15,51,yes,0,yes,yes,yes,1,9,no,6.47697,1,649.9984641235205
304,87,16,51,yes,0,yes,yes,yes,1,9,no,6.55108,1,699.9997654696559
304,88,17,51,yes,0,yes,yes,yes,0,9,no,6.40853,1,607.0007338273281
305,82,18,50,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
305,83,19,49,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
305,84,20,49,no,0,no,yes,yes,0,16,no,7.25134,1,1409.992973462686
305,85,21,49,no,0,no,yes,yes,0,16,no,7.25134,1,1409.992973462686
305,86,22,50,no,0,no,yes,yes,0,16,no,6.90776,1,1000.0047210290066
305,87,23,47,no,0,no,yes,yes,0,16,no,7.23634,1,1389.000912914517
305,88,24,48,no,0,no,yes,yes,0,16,no,7.2724,1,1440.002314700994
306,82,18,50,yes,0,no,no,yes,0,12,no,6.49527,1,662.0029419762375
306,83,19,50,yes,0,no,no,yes,0,12,no,6.60394,1,737.9971774502486
306,84,20,50,no,0,no,no,yes,0,12,no,6.70073,1,812.9990979381305
306,85,21,49,yes,0,no,no,yes,0,12,no,6.58617,1,724.9988002313536
306,86,22,49,yes,0,no,no,yes,0,12,no,6.41836,1,612.9969742785697
306,87,23,49,yes,0,no,no,yes,0,12,no,6.21461,1,500.0009507898083
306,88,24,49,yes,0,no,no,yes,0,12,no,6.62007,1,749.9975951060887
307,82,3,47,yes,1,no,no,yes,1,8,no,6.45047,1,632.999732782793
307,83,4,52,yes,1,no,no,yes,1,8,no,6.67203,1,789.9976730891841
307,84,5,50,yes,1,no,no,yes,1,8,no,6.56386,1,709.0031716958158
307,85,6,47,yes,1,no,no,yes,1,8,no,6.60665,1,739.9998622133335
307,86,7,49,yes,1,no,no,yes,1,8,no,6.83518,1,929.99573489279
307,87,8,47,yes,1,no,no,yes,1,8,no,6.86171,1,954.998719841761
307,88,9,51,yes,1,no,no,yes,1,8,no,7.06987,1,1175.9951449427408
308,82,27,46,yes,1,no,yes,yes,1,11,no,6.48158,1,653.0018745851813
308,83,28,48,yes,1,no,yes,yes,1,11,no,6.55393,1,701.9976103779479
308,84,29,46,yes,1,no,yes,yes,1,11,no,6.61874,1,749.0007613459894
308,85,30,46,yes,1,no,yes,yes,1,11,no,6.75693,1,859.9979452495584
308,86,31,46,yes,1,no,yes,yes,1,11,no,6.87626,1,968.9955310881528
308,87,32,40,yes,1,no,yes,yes,1,11,no,6.99026,1,1086.0038004702956
308,88,33,42,yes,1,no,yes,yes,1,11,no,7.07496,1,1181.9962200101807
309,82,18,48,yes,1,no,no,yes,1,9,no,6.00389,1,405.00118782359357
309,83,19,44,yes,1,no,no,yes,1,9,no,6.10925,1,450.0010877573504
309,84,20,41,yes,1,no,no,yes,0,9,no,6.23441,1,509.9996298837646
309,85,21,33,yes,1,no,no,yes,0,9,no,6.03548,1,417.99940120508063
309,86,22,51,yes,1,no,no,yes,0,9,no,6.11589,1,452.999037157209
309,87,23,38,yes,1,no,no,yes,0,9,no,6.19441,1,490.0022583639151
309,88,24,51,yes,1,no,no,yes,0,9,no,6.27099,1,529.0008295476102
310,82,13,50,yes,1,no,no,yes,1,12,no,6.3315,1,561.9989603607073
310,83,14,49,yes,1,no,no,yes,1,12,no,6.39359,1,597.9995491376919
310,84,15,36,yes,1,no,no,yes,1,12,no,6.48464,1,655.0031206663438
310,85,16,49,yes,1,no,no,yes,1,12,no,6.56948,1,712.9989872453266
310,86,17,49,yes,1,no,no,yes,1,12,no,6.70319,1,815.0015377101477
310,87,18,49,yes,1,no,no,yes,1,12,no,6.7901,1,889.0024576315357
310,88,19,48,yes,1,no,no,yes,1,12,no,6.87626,1,968.9955310881528
311,82,5,50,yes,0,yes,no,yes,0,12,no,6.41182,1,609.0010549655863
311,83,6,50,yes,0,yes,no,yes,0,12,no,6.56526,1,709.9964712836628
311,84,7,33,yes,0,yes,no,yes,1,12,no,6.59987,1,734.9996330786568
311,85,8,49,yes,0,yes,no,yes,1,12,no,6.69084,1,804.9981666801439
311,86,9,49,yes,0,yes,no,yes,1,12,no,6.84055,1,935.0032451207094
311,87,10,42,yes,0,yes,no,yes,1,12,no,6.93731,1,1029.9957963481863
311,88,11,49,yes,0,yes,no,yes,1,12,no,7.03615,1,1137.0017126069304
312,82,14,36,yes,1,no,yes,yes,1,14,no,6.57508,1,717.0029822962744
312,83,15,49,no,1,no,yes,yes,1,14,no,6.65157,1,773.99854984291
312,84,16,47,no,1,no,yes,yes,1,14,no,6.75577,1,859.0009260160238
312,85,17,49,no,1,no,yes,yes,1,14,no,6.84055,1,935.0032451207094
312,86,18,48,no,1,no,yes,yes,1,14,no,6.90675,1,998.995226141501
312,87,19,49,yes,1,no,yes,yes,1,14,no,6.68336,1,798.9992443331042
312,88,20,49,no,1,no,yes,yes,1,14,no,7.06133,1,1165.9949081935472
313,82,8,50,no,0,no,no,yes,0,16,no,6.22258,1,504.0018808955398
313,83,9,50,no,0,no,no,yes,0,16,no,6.34564,1,570.002074331475
313,84,10,50,no,0,no,no,yes,0,16,no,6.42972,1,620.0003236158192
313,85,11,49,no,0,no,no,yes,0,16,no,6.49224,1,660.0001088864979
313,86,12,48,no,0,no,no,yes,0,16,no,6.63595,1,762.0026245712957
313,87,13,48,no,0,no,no,yes,0,16,no,6.65929,1,779.996942652755
313,88,14,46,no,0,no,no,yes,0,16,no,7.1309,1,1250.001462130421
314,82,10,49,yes,1,no,no,yes,0,12,no,6.30262,1,546.0005592435683
314,83,11,50,yes,0,no,no,yes,1,12,no,6.35611,1,576.0013474407427
314,84,12,44,yes,0,no,no,yes,1,12,no,6.4151,1,611.0018579489799
314,85,13,50,yes,0,no,no,yes,1,12,no,6.49224,1,660.0001088864979
314,86,14,50,yes,0,no,no,yes,1,12,no,6.62407,1,753.0035934752543
314,87,15,49,yes,0,no,no,yes,1,12,no,6.79571,1,894.0037770028566
314,88,16,50,yes,0,no,no,yes,1,12,no,6.97541,1,1069.995797630384
315,82,10,36,no,0,no,yes,yes,0,17,no,5.70711,1,300.999920310599
315,83,11,47,no,0,no,no,yes,0,17,no,6.39693,1,600.0002068703479
315,84,12,36,no,0,no,no,yes,0,17,no,6.39693,1,600.0002068703479
315,85,13,47,no,0,no,no,yes,0,17,no,6.63463,1,760.997444671547
315,86,14,48,no,0,no,no,yes,0,17,no,6.62007,1,749.9975951060887
315,87,15,38,no,0,no,no,yes,0,17,no,6.68461,1,799.9986178668522
315,88,16,48,no,0,no,no,yes,0,17,no,6.82979,1,924.9965428074673
316,82,30,51,no,1,no,no,yes,0,17,no,6.90575,1,997.9967302465157
316,83,31,52,no,1,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
316,84,32,49,no,1,no,no,yes,0,17,no,7.67322,1,2149.993289598798
316,85,33,50,no,1,no,no,yes,0,17,no,7.75148,1,2325.010885625596
316,86,34,49,no,1,no,no,yes,0,17,no,7.81883,1,2486.9939222683593
316,87,35,50,no,1,no,no,yes,0,17,no,7.6009,1,1999.9950809218851
316,88,36,50,no,1,no,no,yes,0,17,no,7.90397,1,2708.0118230667053
317,82,12,43,yes,0,no,no,yes,0,12,no,5.99146,1,399.99818116094247
317,83,13,51,yes,0,no,no,yes,0,12,no,5.90263,1,365.99877997713344
317,84,14,35,yes,0,no,no,no,0,12,no,6.55108,1,699.9997654696559
317,85,15,36,yes,0,no,no,no,0,12,no,6.49979,1,665.0019679667689
317,86,16,50,yes,0,no,no,yes,0,12,no,6.21461,1,500.0009507898083
317,87,17,48,yes,1,no,no,yes,0,12,no,6.68461,1,799.9986178668522
317,88,18,26,yes,0,no,no,yes,0,12,no,6.21461,1,500.0009507898083
318,82,10,38,no,1,no,yes,yes,0,15,no,6.35437,1,574.9999765415241
318,83,11,49,no,1,no,yes,yes,0,15,no,6.47697,1,649.9984641235205
318,84,12,52,no,1,no,yes,yes,0,15,no,6.74524,1,850.0031029439558
318,85,13,48,yes,1,no,yes,yes,1,15,no,6.55108,1,699.9997654696559
318,86,14,27,no,1,no,yes,yes,0,15,no,6.80239,1,899.9957130183304
318,87,15,50,no,1,no,yes,yes,0,15,no,6.57925,1,719.9991273532562
318,88,16,49,no,1,no,yes,yes,0,15,no,6.90776,1,1000.0047210290066
319,82,24,47,yes,1,yes,yes,yes,1,12,no,6.50129,1,666.000219420137
319,83,25,47,yes,1,yes,yes,yes,1,12,no,6.57368,1,715.9998804561881
319,84,26,44,yes,1,yes,yes,yes,1,12,no,6.65544,1,776.9997277643853
319,85,27,47,yes,1,yes,yes,yes,1,12,no,6.75344,1,857.0017837635594
319,86,28,47,yes,1,yes,yes,yes,1,12,no,6.84801,1,942.0044513595836
319,87,29,47,yes,1,yes,yes,yes,1,12,no,6.94312,1,1035.9974899621134
319,88,30,40,yes,1,yes,yes,yes,1,12,no,7.03527,1,1136.0015912177882
320,82,20,50,yes,1,yes,yes,yes,0,6,yes,6.09131,1,442.00005212166053
320,83,21,48,yes,1,yes,yes,yes,0,6,yes,6.23637,1,511.00020940594993
320,84,22,50,yes,1,yes,yes,yes,0,6,yes,6.27099,1,529.0008295476102
320,85,23,50,yes,1,yes,yes,yes,0,6,yes,6.47697,1,649.9984641235205
320,86,24,46,yes,1,yes,yes,yes,0,6,yes,6.59578,1,731.999623780417
320,87,25,51,yes,1,yes,yes,yes,0,6,yes,6.44572,1,630.0001137870956
320,88,26,46,yes,1,yes,yes,yes,0,6,yes,6.77992,1,879.9983214260188
321,82,6,49,yes,1,yes,yes,yes,1,12,no,6.04025,1,419.99802126814745
321,83,7,50,yes,1,yes,yes,yes,1,12,no,6.20658,1,496.00202034855056
321,84,8,50,yes,1,yes,yes,yes,1,12,no,6.27288,1,530.0015865329057
321,85,9,50,no,1,yes,yes,yes,1,12,no,6.39693,1,600.0002068703479
321,86,10,50,no,1,yes,yes,yes,1,12,no,6.4708,1,646.0003205565185
321,87,11,48,yes,1,yes,yes,yes,1,12,no,6.54535,1,696.0002364072841
321,88,12,49,yes,1,yes,yes,yes,1,12,no,6.68211,1,798.0011192358373
322,82,13,48,no,1,no,no,yes,0,12,no,6.68711,1,802.0011164918322
322,83,14,50,no,1,no,no,yes,0,12,no,6.74524,1,850.0031029439558
322,84,15,48,no,1,no,no,yes,0,12,no,6.85646,1,949.9981146370138
322,85,16,47,no,1,no,no,yes,0,12,no,6.95655,1,1050.004784701754
322,86,17,48,no,1,no,no,yes,0,12,no,7.04752,1,1150.003195443549
322,87,18,48,no,1,no,no,yes,0,12,no,7.0934,1,1203.9944304668873
322,88,19,47,no,1,no,no,yes,0,12,no,7.1309,1,1250.001462130421
323,82,12,49,no,0,yes,yes,no,0,16,no,6.55108,0,699.9997654696559
323,83,13,49,no,0,yes,yes,no,0,16,no,6.55108,0,699.9997654696559
323,84,14,50,no,0,yes,yes,no,0,16,no,6.80239,0,899.9957130183304
323,85,15,49,no,0,yes,yes,no,0,16,no,6.85646,0,949.9981146370138
323,86,16,50,no,0,yes,yes,no,0,16,no,6.86693,0,959.9968469217714
323,87,17,46,no,0,yes,yes,no,0,16,no,7.00307,0,1100.0049953462344
323,88,18,47,no,0,yes,yes,no,0,16,no,7.1309,0,1250.001462130421
324,82,3,33,yes,0,no,yes,yes,1,14,no,6.18826,1,486.99799206291806
324,83,4,50,yes,0,no,yes,yes,1,14,no,6.60665,1,739.9998622133335
324,84,5,37,yes,0,no,yes,yes,1,14,no,6.68461,1,799.9986178668522
324,85,6,42,yes,0,no,yes,yes,1,14,no,6.76849,1,869.9972058701792
324,86,7,32,yes,0,no,yes,yes,1,14,no,6.86066,1,953.9964974447646
324,87,8,47,yes,0,no,no,yes,1,14,no,6.96602,1,1059.9955616768127
324,88,9,48,yes,0,no,no,yes,1,14,no,7.00307,1,1100.0049953462344
325,82,35,50,no,0,yes,yes,yes,0,15,no,6.2634,1,525.0009121401898
325,83,36,50,no,0,yes,yes,yes,0,15,no,6.29157,1,540.0004646387072
325,84,37,50,no,0,yes,yes,yes,0,15,no,6.39693,1,600.0002068703479
325,85,38,50,no,0,yes,yes,yes,0,15,no,6.39693,1,600.0002068703479
325,86,39,50,no,0,yes,yes,yes,0,15,no,6.57786,1,718.9990237992304
325,87,40,50,no,0,yes,yes,yes,0,15,no,6.62007,1,749.9975951060887
325,88,41,50,no,0,yes,yes,yes,0,15,no,6.68461,1,799.9986178668522
326,82,22,48,no,0,no,yes,yes,0,12,no,6.55108,1,699.9997654696559
326,83,23,47,no,0,no,yes,yes,0,12,no,6.68461,1,799.9986178668522
326,84,24,47,no,0,no,yes,yes,0,12,no,6.55108,1,699.9997654696559
326,85,25,47,no,0,no,yes,yes,0,12,no,6.82871,1,923.9980858050667
326,86,26,47,no,0,no,yes,yes,0,12,no,6.80239,1,899.9957130183304
326,87,27,47,no,0,no,yes,yes,0,12,no,7.13648,1,1256.9959668085291
326,88,28,47,no,0,yes,no,yes,0,12,no,7.18311,1,1316.997758806006
327,82,10,39,yes,0,yes,yes,no,0,12,yes,5.93225,0,377.00181433646566
327,83,11,39,yes,0,yes,yes,no,0,12,yes,6.19644,0,490.99797325707334
327,84,12,41,yes,0,yes,yes,no,0,12,yes,6.23637,0,511.00020940594993
327,85,13,37,no,0,yes,yes,no,0,12,yes,6.30992,0,550.0009469762311
327,86,14,37,no,0,yes,yes,no,1,12,yes,6.44254,0,627.9998954579801
327,87,15,36,yes,0,yes,yes,no,0,12,yes,6.10925,0,450.0010877573504
327,88,16,36,yes,0,yes,yes,no,0,12,yes,6.21461,0,500.0009507898083
328,82,31,48,no,1,no,yes,yes,0,10,no,6.62007,1,749.9975951060887
328,83,32,48,yes,1,no,yes,yes,0,10,no,6.68461,1,799.9986178668522
328,84,33,48,yes,1,no,yes,yes,1,10,no,6.7334,1,839.998410858121
328,85,34,49,yes,1,no,yes,yes,1,10,no,6.81892,1,914.9962802804591
328,86,35,48,yes,1,no,yes,yes,0,10,no,6.87213,1,965.0018322096182
328,87,36,50,yes,1,no,yes,yes,0,10,no,6.96602,1,1059.9955616768127
328,88,37,49,yes,1,no,yes,yes,0,10,no,7.04316,1,1145.0000961933551
329,82,38,49,yes,1,no,yes,yes,0,15,no,6.42162,1,614.9986053005729
329,83,39,48,yes,1,no,yes,yes,0,15,no,6.47697,1,649.9984641235205
329,84,40,48,no,1,no,yes,yes,0,15,no,6.55108,1,699.9997654696559
329,85,41,48,no,1,no,yes,yes,0,15,no,6.68461,1,799.9986178668522
329,86,42,48,no,1,no,yes,yes,0,15,no,6.68461,1,799.9986178668522
329,87,43,48,yes,1,no,yes,yes,0,15,no,6.80239,1,899.9957130183304
329,88,44,48,no,1,no,yes,yes,0,15,no,6.90776,1,1000.0047210290066
330,82,35,45,no,0,no,yes,yes,0,17,no,6.75926,1,862.0040766975368
330,83,36,36,no,0,no,yes,yes,0,17,no,6.81344,1,909.9958144547106
330,84,37,36,no,0,no,yes,yes,0,17,no,6.86693,1,959.9968469217714
330,85,38,35,no,0,no,yes,yes,0,17,no,6.85118,1,944.9953435298858
330,86,39,35,no,0,no,yes,yes,0,17,no,6.9489,1,1042.0028943535485
330,87,40,35,no,0,no,yes,yes,0,17,no,7.06476,1,1170.0011374841445
330,88,41,36,no,0,no,yes,yes,0,17,no,7.11477,1,1230.0006785094374
331,82,38,46,yes,1,no,yes,yes,0,11,no,6.88959,1,981.9987151967551
331,83,39,49,yes,1,no,yes,yes,1,11,no,6.90575,1,997.9967302465157
331,84,40,43,yes,1,no,yes,yes,0,11,no,6.90776,1,1000.0047210290066
