id,year,wage,hours,age,educ,exper,tenure,union,collgrad,married,never_married,black,south,cental_city
157,83,5.77,16,38,12,8.75,4,0,0,1,0,0,0,0
157,85,5.51,40,40,12,10.75,6,1,0,1,0,0,0,0
157,87,6.02,40,42,12,12.75,8,1,0,1,0,0,0,0
157,88,6.04,40,43,12,14.13,9.42,1,0,1,0,0,0,0
158,82,12.39,40,34,14,13,13,0,0,1,0,0,0,0
158,83,13.12,40,35,14,14,14,0,0,1,0,0,0,0
158,85,11.36,40,37,14,16,16,0,0,1,0,0,0,0
158,87,12.12,40,39,14,18,18,0,0,1,0,0,0,0
158,88,11.67,24,40,14,19.42,19.42,0,0,1,0,0,0,0
159,82,11.16,25,38,12,8.35,3.92,1,0,0,0,0,0,0
159,83,11.34,25,39,12,9.41,5,1,0,0,0,0,0,0
159,85,11.25,25,41,12,11.41,6.92,1,0,1,0,0,0,0
159,87,11.3,20,43,12,13.41,8.92,1,0,1,0,0,0,0
159,88,11.12,20,44,12,14.78,10.42,1,0,1,0,0,0,0
160,82,8.14,40,35,15,13.12,2.58,1,0,1,0,1,1,0
160,83,7.85,40,36,15,14.17,3.67,0,0,1,0,1,1,0
160,85,7.72,40,38,15,16.17,5.67,0,0,1,0,1,1,0
160,87,8.85,40,40,15,18.17,7.75,0,0,1,0,1,1,0
160,88,9.68,40,41,15,19.5,9.08,0,0,1,0,1,1,0
161,82,5.12,12,31,12,6.71,1.58,0,0,1,0,0,0,1
161,83,5.19,16,32,12,7.73,2.58,0,0,1,0,0,0,1
161,85,5.6,16,34,12,9.58,4.58,0,0,1,0,0,0,1
161,87,5.28,16,36,12,11.42,6.58,0,0,1,0,0,0,1
161,88,5.64,20,37,12,12.56,8.08,0,0,1,0,0,0,1
162,82,5.54,60,32,16,10.33,10.33,1,1,1,0,0,0,0
162,83,4.83,68,33,16,11.33,11.33,1,1,1,0,0,0,0
162,85,6.03,60,35,16,13.33,13.33,1,1,1,0,0,0,0
162,87,6.43,60,37,16,15.33,15.33,1,1,1,0,0,0,0
162,88,6.71,60,39,16,16.75,16.75,1,1,1,0,0,0,0
163,82,8.57,35,33,13,7.76,0.5,0,0,1,0,0,0,0
163,83,10.39,40,34,13,8.78,1.5,0,0,1,0,0,0,0
163,85,8.8,40,36,13,10.76,0.92,0,0,1,0,0,0,0
163,87,9.45,40,38,13,12.76,1.75,0,0,0,0,0,0,0
163,88,10.45,40,40,13,14.11,3.08,0,0,0,0,0,0,0
164,82,3.45,29,38,12,5.72,0.83,0,0,1,0,0,0,0
164,83,3.45,26,39,12,6.4,1.5,0,0,1,0,0,0,0
164,85,3.32,30,41,12,8.13,1.58,0,0,1,0,0,0,0
164,87,3.62,18,43,12,9.96,3.58,0,0,1,0,0,0,0
164,88,2.33,40,44,12,11.38,5,0,0,1,0,0,0,0
165,82,17.06,40,40,12,14,14,0,0,0,0,0,0,0
165,83,17.78,40,41,12,15,14.92,0,0,0,0,0,0,0
165,85,18.78,40,43,12,17,17,0,0,0,0,0,0,0
165,87,20.1,40,45,12,19,18.92,0,0,0,0,0,0,0
165,88,19.36,40,46,12,20.38,20.33,0,0,0,0,0,0,0
166,82,5.25,40,29,12,9.95,9.42,1,0,0,1,0,0,0
166,83,8.41,40,29,12,10.91,10.33,1,0,0,1,0,0,0
166,85,8,40,31,12,12.91,12.33,1,0,0,1,0,0,0
166,87,10.03,40,33,12,14.91,14.33,1,0,0,1,0,0,0
166,88,8.23,40,35,12,16.28,15.75,1,0,0,1,0,0,0
167,82,7.54,50,34,18,13.07,3.33,0,1,0,1,0,1,1
167,83,8.22,50,35,18,14.05,3.33,0,1,0,1,0,1,0
167,85,7.93,50,37,18,16.05,0,0,1,0,1,0,0,0
167,87,7.94,50,39,18,18.05,2,0,1,0,1,0,0,0
167,88,7.75,50,40,18,19.4,3.42,0,1,0,1,0,0,0
168,82,12.98,20,30,12,11.02,4,1,0,1,0,0,0,0
168,83,12.93,20,31,12,11.92,4.92,1,0,1,0,0,0,0
168,85,11.07,16,33,12,13.92,6.92,0,0,1,0,0,0,0
168,87,7.23,20,35,12,15.46,8.92,0,0,1,0,0,0,0
168,88,6.96,20,37,12,16.71,10.25,1,0,1,0,0,0,0
169,82,7,12,31,12,9.4,5.33,1,0,1,0,0,0,0
169,83,4.32,30,32,12,9.4,0.42,0,0,1,0,0,0,0
169,85,4.93,32,34,12,11.4,2.42,1,0,1,0,0,0,0
169,87,5.78,40,36,12,13.4,4.42,0,0,1,0,0,0,0
169,88,7.43,40,37,12,14.81,5.92,0,0,1,0,0,0,0
170,82,11.05,40,34,12,12.87,2.42,0,0,1,0,0,0,0
170,83,11.87,40,35,12,13.83,3.33,0,0,1,0,0,0,0
170,85,13.78,40,37,12,15.83,1.58,0,0,1,0,0,0,0
170,87,20.1,36,39,12,17.83,3.58,0,0,1,0,0,0,0
170,88,25.81,36,40,12,19.15,4.92,0,0,1,0,0,0,0
171,82,3.35,20,30,12,1.06,0.58,0,0,0,0,1,1,1
171,83,3.25,40,31,12,1.38,0.83,0,0,0,0,1,1,1
171,85,3,40,33,12,2.46,1,0,0,0,0,1,1,1
171,87,2.93,36,35,12,4.46,3,0,0,0,0,1,1,0
171,88,2.87,35,37,12,5.62,4.33,0,0,0,0,1,1,0
172,82,9.5,40,33,12,14,14,0,0,0,1,0,0,0
172,83,9.61,40,34,12,15,15,0,0,0,1,0,0,0
172,85,8.94,50,36,12,17,17,0,0,0,1,0,0,0
172,87,10.38,48,38,12,19,19,0,0,0,1,0,0,0
172,88,15.1,40,39,12,20.31,20.25,0,0,0,1,0,0,0
173,82,4.56,40,29,12,5.13,2.33,0,0,1,0,0,0,1
173,83,3.37,57,30,12,6.17,3.17,0,0,1,0,0,0,1
173,85,4.66,40,32,12,6.38,0,0,0,0,0,0,0,1
173,87,4.82,40,34,12,8.27,2,0,0,1,0,0,0,1
173,88,5.07,40,36,12,9.58,1.08,0,0,1,0,0,0,1
174,82,27.47,35,30,18,9.71,3.67,0,1,1,0,0,1,0
174,83,24.97,37,31,18,10.69,4.58,0,1,1,0,0,1,0
174,85,33.23,28,33,18,12.69,6.67,0,1,1,0,0,1,0
174,87,42.88,27,35,18,14.44,8.67,0,1,1,0,0,1,0
174,88,47,28,36,18,14.44,10,0,1,1,0,0,1,0
175,82,3.79,80,28,18,8.44,1.5,0,1,1,0,0,1,1
175,83,5.6,60,29,18,9.48,2.5,0,1,1,0,0,1,1
175,85,26.88,24,32,18,11.21,1.75,0,1,1,0,0,1,1
175,87,17.15,30,34,18,13.21,1.17,0,1,1,0,0,1,1
175,88,17.54,30,35,18,14.37,2.5,0,1,1,0,0,1,1
176,82,7.5,40,32,12,10.44,6.92,0,0,1,0,1,0,1
176,83,7.3,40,33,12,11.46,7.92,0,0,1,0,1,0,1
176,85,7.26,40,35,12,13.46,10.08,0,0,1,0,1,0,1
176,87,7.53,40,37,12,15.46,12,0,0,1,0,1,0,1
176,88,7.61,40,38,12,16.79,13.33,0,0,1,0,1,0,1
177,82,5.77,45,30,12,11.13,7.42,0,0,1,0,0,0,0
177,83,6.24,40,31,12,11.85,8.42,0,0,1,0,0,0,0
177,85,6.46,40,33,12,13.85,10.42,0,0,1,0,0,0,0
177,87,7.11,40,35,12,15.85,12.33,0,0,1,0,0,0,0
177,88,7.4,40,36,12,16.98,13.75,0,0,1,0,0,0,0
178,82,9.15,40,36,12,10.21,5.17,1,0,1,0,1,0,1
178,83,7.2,40,37,12,11.08,6.17,1,0,1,0,1,0,1
178,85,8.96,40,38,12,13.08,8.08,1,0,1,0,1,0,1
178,87,7.32,40,41,12,15.08,10.17,1,0,1,0,1,0,1
178,88,8.56,40,42,12,16.48,11.5,1,0,1,0,1,0,1
179,82,5.1,40,28,11,6.04,3,1,0,1,0,1,0,1
179,83,5.19,40,29,11,7,4,0,0,1,0,1,0,1
179,85,6.47,45,31,11,9,6,1,0,1,0,1,0,1
179,87,5.75,40,33,11,10.96,8.08,1,0,1,0,1,0,0
179,88,5.72,40,34,11,12.27,9.42,1,0,1,0,1,0,0
180,82,5.75,40,35,12,4.56,3,0,0,1,0,0,0,0
180,83,5.52,40,36,12,5.6,4.08,0,0,1,0,0,0,0
180,85,5.99,48,38,12,7.6,6,0,0,0,0,0,0,0
180,87,6.42,40,40,12,9.58,8,0,0,0,0,0,0,0
180,88,6.96,40,41,12,10.98,9.42,0,0,0,0,0,0,0
181,82,5.75,30,34,12,7.79,4.17,0,0,1,0,0,0,0
181,83,7.2,22,35,12,8.71,5.17,0,0,1,0,0,0,0
181,85,6.89,30,37,12,10.56,7.17,0,0,1,0,0,0,0
181,87,7.36,30,39,12,12.4,9.25,0,0,1,0,0,0,0
181,88,8.05,30,41,12,13.88,10.67,0,0,1,0,0,0,0
182,82,12.01,48,35,17,11.48,5.92,0,1,1,0,0,0,0
182,83,13.85,40,36,17,12.48,6.92,0,1,1,0,0,0,0
182,85,14.65,40,38,17,14.48,8.92,0,1,0,0,0,0,0
182,87,15.45,40,40,17,16.48,0.75,0,1,1,0,0,0,0
182,88,17.03,40,41,17,17.88,2.17,0,1,1,0,0,0,0
183,82,7.97,35,36,12,10.02,4.5,0,0,0,1,1,0,1
183,83,8.02,30,37,12,10.98,5.42,0,0,0,1,1,0,1
183,85,8.84,40,39,12,12.98,7.42,1,0,0,1,1,0,1
183,87,10.25,40,41,12,14.98,9.42,1,0,0,1,1,0,1
183,88,10.13,40,43,12,16.44,10.92,0,0,0,1,1,0,1
184,82,7.3,40,30,11,9.08,3.42,1,0,0,0,1,0,1
184,83,7.55,40,31,11,10.04,4.42,1,0,0,0,1,0,1
184,85,7.62,40,33,11,12.04,6.33,1,0,0,0,1,0,1
184,87,7.86,40,35,11,14.04,8.42,1,0,0,0,1,0,1
184,88,8.01,40,37,11,15.35,9.75,1,0,0,0,1,0,1
185,82,13,40,38,12,14.42,14.42,1,0,1,0,1,0,0
185,83,8.17,56,39,12,15.42,15.42,1,0,1,0,1,0,0
185,85,11.85,68,41,12,17.5,17.5,1,0,1,0,1,0,0
185,87,7.47,56,43,12,19.5,19.42,1,0,1,0,1,0,0
185,88,11.27,40,44,12,21,20.92,1,0,1,0,1,0,0
186,82,14.42,40,35,18,12.33,12.33,1,1,0,0,0,0,0
186,83,12.93,40,36,18,13.33,13.33,1,1,0,0,0,0,0
186,85,13.78,40,38,18,15.33,15.33,1,1,1,0,0,0,0
186,87,12.86,50,40,18,17.33,17.33,1,1,1,0,0,0,0
186,88,16.26,40,41,18,18.83,18.83,1,1,1,0,0,0,0
187,82,4,18,34,12,11.4,0.58,0,0,1,0,0,0,0
187,83,3.84,17,35,12,12.42,1.58,0,0,1,0,0,0,0
187,85,4.71,40,37,12,14.42,0.5,0,0,1,0,0,0,0
187,87,4.18,48,39,12,16.03,0.5,0,0,1,0,0,1,0
187,88,3.22,30,40,12,16.09,1.83,0,0,1,0,0,1,0
188,82,8.6,40,33,12,10.92,8.58,1,0,0,1,1,0,0
188,83,8.91,40,34,12,11.94,9.58,1,0,0,1,1,0,1
188,85,9.12,40,36,12,13.94,11.58,1,0,0,1,1,0,1
188,87,8.95,40,38,12,15.94,13.58,1,0,0,1,1,0,1
188,88,8.82,40,40,12,17.4,15.08,1,0,0,1,1,0,1
189,82,6.92,40,37,15,7.39,4.33,0,0,1,0,0,1,0
189,83,7.39,40,38,15,8.39,5.33,0,0,1,0,0,1,0
189,85,6.98,40,41,15,10.39,0.83,0,0,1,0,0,1,0
189,87,8.04,40,43,15,12.39,0.92,0,0,1,0,0,1,0
189,88,8.9,40,44,15,13.7,2.25,0,0,1,0,0,1,0
190,82,9.8,40,29,17,8.66,6.33,0,1,1,0,0,0,0
190,83,10.85,40,30,17,9.66,7.33,0,1,1,0,0,0,0
190,85,10.68,40,32,17,11.66,9.33,0,1,1,0,0,0,0
190,87,10.53,25,34,17,13.66,11.33,0,1,1,0,0,0,0
190,88,11.72,25,35,17,15.06,12.75,0,1,1,0,0,0,0
191,82,4.21,32,36,16,9.39,7.25,0,1,1,0,0,0,1
191,83,4.65,32,37,16,10.37,8.25,0,1,1,0,0,0,1
191,85,6.02,25,39,16,12.37,10.25,0,1,1,0,0,0,1
191,87,7.03,29,41,16,13.76,12.25,0,1,1,0,0,0,1
191,88,6.63,35,43,16,14.85,13.67,0,1,1,0,0,0,1
192,82,8.37,40,29,17,7.46,0.67,0,1,0,1,0,0,0
192,83,6.8,50,30,17,8.46,1.67,0,1,1,0,0,0,0
192,85,10.06,40,32,17,10.46,3.67,0,1,1,0,0,0,0
192,87,13.07,40,34,17,12.46,5.67,0,1,1,0,0,0,0
192,88,16.26,40,36,17,13.9,7.08,0,1,1,0,0,0,0
193,82,4.2,30,34,12,7.19,0,0,0,0,1,0,0,0
193,83,4.77,30,35,12,8.17,1,0,0,0,1,0,0,0
193,85,5.13,30,37,12,10.17,3,0,0,0,1,0,0,0
193,87,5.02,30,39,12,12.17,5,0,0,0,1,0,0,0
193,88,4.78,32,40,12,13.54,6.42,0,0,0,1,0,0,0
194,82,8.5,40,32,12,9.73,9.58,1,0,0,1,0,0,0
194,83,8.89,40,33,12,10.71,10.58,1,0,0,1,0,0,0
194,85,8.74,40,35,12,12.71,12.58,1,0,1,0,0,0,0
194,87,8.49,40,37,12,14.71,14.58,1,0,1,0,0,0,0
194,88,8.05,40,38,12,16.13,16,1,0,1,0,0,0,0
195,82,4.44,45,36,16,11.54,3.08,0,1,0,0,0,0,1
195,83,5.17,50,37,16,12.5,4.08,0,1,0,0,0,0,1
195,85,7.61,40,39,16,14.5,6.08,0,1,0,0,0,0,1
195,87,8.04,40,41,16,16.5,8.08,0,1,0,0,0,0,1
195,88,8.52,40,43,16,18.04,9.5,0,1,0,0,0,0,1
196,82,5,40,35,12,12.02,0.75,0,0,1,0,0,1,1
196,83,5.76,40,36,12,13.04,1.83,0,0,1,0,0,1,1
196,85,9.2,44,38,12,15.04,3.75,0,0,1,0,0,1,1
196,87,13.09,43,40,12,17.04,5.83,0,0,1,0,0,1,1
196,88,11.88,43,41,12,18.42,7.17,0,0,1,0,0,1,1
197,82,5.95,45,28,12,11.12,3.17,0,0,1,0,0,0,0
197,83,6.26,40,29,12,12.1,4.17,0,0,1,0,0,0,0
197,85,5.6,40,31,12,14.1,6.17,1,0,1,0,0,0,0
197,87,6.29,40,33,12,16.1,8.17,0,0,1,0,0,0,0
197,88,6.71,40,35,12,17.49,9.58,1,0,1,0,0,0,0
198,82,9.3,40,29,14,4.67,4.17,0,0,1,0,0,0,0
198,83,8.41,40,30,14,5.69,5.17,0,0,1,0,0,0,0
198,85,8.62,40,32,14,7.69,7.25,0,0,1,0,0,0,0
198,87,7.86,45,34,14,9.69,9.17,0,0,1,0,0,0,0
198,88,7.8,40,35,14,11.08,10.58,0,0,1,0,0,0,0
199,82,7.69,40,35,14,10.17,6.92,0,0,1,0,0,1,1
199,83,7.33,40,36,14,11.17,7.92,0,0,1,0,0,1,1
199,85,6.16,40,38,14,13.17,0.83,0,0,1,0,0,1,1
199,87,6.59,40,40,14,15.17,2.92,0,0,1,0,0,1,1
199,88,6.22,55,42,14,16.44,4.25,0,0,1,0,0,1,1
200,82,6.97,40,35,16,7.56,0.58,0,1,0,0,0,1,1
200,83,6.34,40,36,16,8.58,1.58,0,1,0,0,0,1,1
200,85,6.27,40,38,16,10.58,3.5,0,1,0,0,0,1,1
200,87,5.79,40,40,16,12.58,5.5,0,1,0,0,0,1,1
200,88,6.16,40,41,16,12.58,6.92,0,1,0,0,0,1,1
201,82,5.76,40,32,17,10.65,3.33,0,1,1,0,1,0,1
201,83,6,40,33,17,11.67,4.33,0,1,1,0,1,0,1
201,85,6.25,40,35,17,13.67,6.33,0,1,1,0,1,0,1
201,87,5.23,40,38,17,15.17,8.42,0,1,1,0,1,0,1
201,88,6.63,35,39,17,16.17,9.75,0,1,1,0,1,0,1
202,82,5.51,35,32,12,14.17,14.17,0,0,1,0,0,0,1
202,83,5.63,35,33,12,15.19,15.17,0,0,1,0,0,0,1
202,85,5.7,33,35,12,17.19,17.17,0,0,1,0,0,0,1
202,87,5.62,32,38,12,19.25,19.25,0,0,1,0,0,0,1
202,88,5.41,32,39,12,20.6,20.58,0,0,1,0,0,0,1
203,82,4.37,40,36,11,8.75,8.75,1,0,1,0,0,0,0
203,83,3.7,40,37,11,9.83,9.83,0,0,1,0,0,0,0
203,85,6.05,40,39,11,11.83,0,0,0,1,0,0,0,0
203,87,3.39,40,41,11,13.83,1.92,0,0,1,0,0,0,0
203,88,3.62,53,42,11,15.2,3.42,0,0,1,0,0,0,0
204,82,3.6,40,38,7,1.22,0.17,0,0,1,0,0,0,0
204,83,3.6,40,39,7,2.24,1.17,0,0,1,0,0,0,0
204,85,3.6,40,41,7,2.31,1.33,0,0,1,0,0,0,0
204,87,2.93,40,43,7,2.54,0.33,0,0,1,0,0,0,0
204,88,3.71,38,45,7,3.91,1.75,0,0,1,0,0,0,0
205,82,3.75,40,28,12,9.94,3.92,0,0,0,0,0,0,0
205,83,3.84,40,29,12,10.88,4.92,0,0,0,0,0,0,0
205,85,3.85,40,31,12,12.52,6.92,0,0,0,0,0,0,0
205,87,3.93,40,33,12,14.52,8.83,0,0,0,0,0,0,0
205,88,3.99,45,35,12,15.92,10.25,0,0,0,0,0,0,0
206,82,4,35,35,13,2.9,0.17,0,0,1,0,0,0,0
206,83,2.73,45,36,13,3.94,1.17,0,0,1,0,0,0,0
206,85,4.3,25,38,13,4.84,0.92,0,0,1,0,0,0,0
206,87,3.76,25,40,13,6.65,2.92,0,0,1,0,0,0,0
206,88,3.87,26,41,13,7.65,4.33,0,0,1,0,0,0,0
207,82,7.74,38,30,16,12.13,8.5,0,1,1,0,0,0,0
207,83,7.95,40,31,16,13.04,9.42,0,1,1,0,0,0,0
207,85,9.21,38,33,16,15.04,11.42,0,1,1,0,0,0,0
207,87,8.46,38,35,16,16.92,13.42,0,1,1,0,0,0,0
207,88,9.37,38,36,16,18.27,14.83,0,1,1,0,0,0,0
208,82,6.73,40,29,16,9,2.5,1,1,1,0,0,0,0
208,83,7.26,40,29,16,9.9,3.42,1,1,1,0,0,0,0
208,85,7.67,40,32,16,11.9,5.5,1,1,1,0,0,0,0
208,87,7.24,40,33,16,13.83,7.42,1,1,1,0,0,0,0
208,88,8.9,40,35,16,14.83,8.83,1,1,1,0,0,0,0
209,82,7.7,40,29,12,9.78,4.17,0,0,1,0,0,0,1
209,83,7.71,40,29,12,10.69,5.08,0,0,1,0,0,0,1
209,85,8.39,40,32,12,12.69,7.17,0,0,1,0,0,0,0
209,87,8.98,40,33,12,14.69,9.08,0,0,1,0,0,0,0
209,88,9.73,50,35,12,16.07,10.5,0,0,1,0,0,0,0
210,82,9.44,45,32,16,10.79,1,0,1,1,0,0,0,1
210,83,9.44,45,33,16,11.81,2.08,0,1,1,0,0,0,1
210,85,10.34,50,35,16,13.81,4.08,0,1,0,0,0,1,0
210,87,11.83,40,37,16,15.47,1.58,0,1,1,0,0,1,0
210,88,10.22,50,38,16,16.83,3,0,1,1,0,0,1,0
211,82,13.41,40,33,13,13.17,13.17,0,0,1,0,0,0,0
211,83,13.78,40,34,13,14.17,14.17,1,0,1,0,0,0,0
211,85,13.1,40,36,13,16.17,16.17,1,0,1,0,0,0,0
211,87,15.12,40,38,13,18.17,18.08,1,0,1,0,0,0,0
211,88,13.97,45,40,13,19.55,19.5,1,0,1,0,0,0,0
212,82,5,40,34,12,13.33,13.33,1,0,0,1,0,0,1
212,83,5.23,40,35,12,14.28,14.25,1,0,0,1,0,0,1
212,85,5.6,40,37,12,16.28,16.25,1,0,0,1,0,0,1
212,87,3.62,40,39,12,18.28,18.25,1,0,0,1,0,0,1
212,88,6.78,40,40,12,19.67,19.67,1,0,0,1,0,0,1
213,82,10.57,40,34,17,9.97,9.42,0,1,0,1,0,0,0
213,83,11.91,40,35,17,10.97,10.42,0,1,0,1,0,0,0
213,85,11.42,40,37,17,12.97,1.17,0,1,0,1,0,0,0
213,87,7.73,40,39,17,14.97,3.17,0,1,0,1,0,0,1
213,88,12.97,40,41,17,16.32,4.5,0,1,0,1,0,0,1
214,82,21.36,45,31,17,7.06,1.92,0,1,0,0,0,0,0
214,83,18.06,45,32,17,8.04,2.92,0,1,0,0,0,0,0
214,85,20.37,55,34,17,10.04,4.92,0,1,0,0,0,0,1
214,87,16.08,55,36,17,12.04,6.92,0,1,0,0,0,0,1
214,88,20.64,60,38,17,13.47,8.33,0,1,1,0,0,0,1
215,82,5.7,40,35,12,8.67,6.25,0,0,1,0,0,0,1
215,83,5.54,40,36,12,9.75,7.33,0,0,1,0,0,0,0
215,85,6.31,40,38,12,11.75,0.25,0,0,1,0,0,0,0
215,87,6.31,40,40,12,13.75,2.25,0,0,1,0,0,0,0
215,88,6.58,40,42,12,15.17,3.75,0,0,1,0,0,0,1
216,82,4.35,40,36,12,4.38,3.42,0,0,1,0,0,0,0
216,83,4.32,40,37,12,5.44,4.5,0,0,1,0,0,0,0
216,85,4.44,40,39,12,7.44,6.5,0,0,0,0,0,0,0
216,87,4.72,40,41,12,9.44,8.5,0,0,0,0,0,0,0
216,88,4.83,40,42,12,10.83,9.83,0,0,0,0,0,0,0
217,82,4.8,40,29,12,12.69,5.5,0,0,0,0,0,0,0
217,83,5.14,40,29,12,13.56,6.33,0,0,1,0,0,0,0
217,85,5.6,40,31,12,15.44,8.33,0,0,1,0,0,0,0
217,87,5.56,24,33,12,17.37,10.33,0,0,1,0,0,0,0
217,88,5.92,38,35,12,18.73,11.75,0,0,1,0,0,0,0
218,82,6.31,55,33,14,11.81,9.42,1,0,1,0,0,0,0
218,83,9.24,60,34,14,12.87,10.5,0,0,1,0,0,0,0
218,85,11.91,55,36,14,14.87,12.42,1,0,1,0,0,0,0
218,87,12.86,50,38,14,16.87,14.5,0,0,1,0,0,0,0
218,88,11.92,50,39,14,18.25,15.83,0,0,1,0,0,0,0
219,82,8.65,40,36,16,13.17,0,0,1,0,1,0,0,0
219,83,12.47,40,37,16,14.06,0.92,0,1,0,1,0,0,0
219,85,14.22,40,39,16,16.06,2.92,0,1,0,1,0,0,0
219,87,15.28,40,41,16,18.06,4.92,0,1,0,1,0,0,0
219,88,15.48,40,42,16,19.44,6.33,0,1,1,0,0,0,0
220,82,2.15,20,32,15,5.69,0.83,0,0,1,0,0,0,0
220,83,2.53,38,33,15,6.6,1.75,0,0,1,0,0,0,0
220,85,3.81,40,35,15,8.58,0.75,0,0,1,0,0,0,0
220,87,3.76,40,37,15,10.58,2.75,0,0,1,0,0,0,0
220,88,3.82,40,38,15,11.88,4.08,0,0,1,0,0,0,0
221,82,4.16,36,34,12,9.25,4.08,1,0,1,0,0,0,0
221,83,3.75,37,35,12,10.23,5,0,0,1,0,0,0,0
221,85,4.48,38,37,12,12.19,7,0,0,0,0,0,0,0
221,87,4.56,46,39,12,14.19,9,0,0,0,0,0,0,0
221,88,4.75,37,41,12,15.56,10.42,0,0,0,0,0,0,0
222,82,3.3,40,38,12,8.13,0.33,0,0,1,0,0,0,0
222,83,4.32,1,39,12,8.38,0.42,0,0,1,0,0,0,0
222,85,1.15,6,41,12,10.33,2.42,0,0,1,0,0,0,0
222,87,3.51,15,43,12,12.25,4.42,0,0,1,0,0,0,0
222,88,3.62,15,44,12,13.46,5.83,0,0,1,0,0,0,0
223,82,5.13,45,34,12,10.67,0.25,0,0,1,0,0,1,0
223,83,7.68,50,35,12,11.67,0.08,0,0,1,0,0,1,0
223,85,7.75,40,37,12,13.48,0.83,1,0,1,0,0,1,0
223,87,10.13,40,39,12,15.48,2.17,0,0,1,0,0,1,0
223,88,8.45,55,41,12,16.83,3.75,0,0,1,0,0,1,0
224,82,6.11,55,37,16,13.92,13.92,1,1,0,1,0,0,0
224,83,8.22,40,38,16,14.94,14.92,1,1,0,1,0,0,0
224,85,7.93,50,40,16,16.92,16.92,1,1,0,1,0,0,0
224,87,8.04,50,42,16,19,19,0,1,0,1,0,0,0
224,88,8.36,50,43,16,20.33,20.33,1,1,0,1,0,0,0
225,82,4.75,40,29,12,4.79,2.58,0,0,0,0,0,0,0
225,83,5.28,40,30,12,5.79,3.5,0,0,1,0,0,0,0
225,85,5.38,40,32,12,7.79,5.5,0,0,1,0,0,0,0
225,87,5.64,40,34,12,9.79,7.5,0,0,1,0,0,0,0
225,88,5.64,40,35,12,11.19,8.83,0,0,1,0,0,0,0
226,82,8.07,45,29,16,7.08,1,0,1,0,0,0,0,0
226,83,9.15,40,30,16,8.06,2,0,1,0,0,0,0,0
226,85,9.81,20,32,16,9.44,1.42,0,1,0,0,0,0,0
226,87,8.99,40,34,16,11.29,0.08,0,1,0,0,0,0,0
226,88,8.99,40,36,16,11.77,0.5,0,1,1,0,0,0,0
227,82,6,50,29,17,7.42,7.42,1,1,0,1,0,0,0
227,83,6.97,45,30,17,8.5,8.5,1,1,0,1,0,0,0
227,85,5.64,55,32,17,10.5,10.5,1,1,0,1,0,0,0
227,87,6.43,55,34,17,12.5,12.5,1,1,0,1,0,0,0
227,88,4.9,55,36,17,13.92,13.92,1,1,0,1,0,0,0
228,82,6.15,45,33,18,10.96,1.58,1,1,0,1,0,0,0
228,83,6.32,45,34,18,11.54,2.42,1,1,0,1,0,0,0
228,85,6.2,50,36,18,13.54,4.42,1,1,0,1,0,0,0
228,87,5.02,25,38,18,15.29,0.75,0,1,0,1,0,0,0
228,88,4.03,20,39,18,16.63,0,0,1,0,1,0,0,0
229,82,4.35,36,36,12,6.12,2.33,0,0,1,0,0,0,0
229,83,4.47,40,37,12,7.12,3.33,0,0,1,0,0,0,0
229,85,4.53,40,39,12,8.88,5.33,0,0,1,0,0,0,0
229,87,4.52,40,41,12,10.88,7.42,0,0,1,0,0,0,0
229,88,4.67,32,43,12,12.21,8.75,0,0,1,0,0,0,0
230,82,4.5,40,34,11,10.17,10.17,1,0,1,0,0,0,0
230,83,8.93,40,35,11,11.17,11.17,1,0,1,0,0,0,0
230,85,11.2,40,37,11,13.25,13.25,1,0,1,0,0,0,0
230,87,10.37,40,39,11,15.25,15.25,1,0,1,0,0,0,0
230,88,13.55,40,40,11,16.58,16.58,1,0,1,0,0,0,0
231,82,11.39,40,38,12,13.33,13.33,1,0,1,0,0,0,0
231,83,11.09,40,39,12,14.33,14.33,1,0,1,0,0,0,0
231,85,11.2,40,41,12,16.42,16.42,1,0,1,0,0,0,0
231,87,11.16,40,43,12,18.42,18.42,1,0,1,0,0,0,0
231,88,10.63,48,44,12,19.83,19.83,1,0,1,0,0,0,0
232,82,10,40,36,12,14.14,10,1,0,1,0,0,0,0
232,83,11.05,40,37,12,14.97,11,1,0,1,0,0,0,0
232,85,11.18,40,39,12,16.97,13.08,1,0,1,0,0,0,0
232,87,10.84,48,41,12,18.97,15.08,1,0,1,0,0,0,0
232,88,11.85,48,43,12,20.39,16.5,1,0,1,0,0,0,0
233,82,8.51,40,29,14,9.87,3.25,0,0,0,0,1,0,0
233,83,8.18,40,30,14,10.13,4.25,0,0,1,0,1,0,0
233,85,9.18,40,32,14,11.13,1,0,0,1,0,1,0,0
233,87,9.29,40,34,14,13.13,3.08,0,0,1,0,1,0,0
233,88,9.68,40,35,14,14.52,4.42,0,0,0,0,1,0,0
234,82,4.25,40,32,11,10.13,1.25,0,0,0,1,1,0,0
234,83,4.32,40,33,11,11.13,2.25,0,0,0,1,1,0,0
234,85,4.39,40,35,11,13.13,4.33,0,0,0,1,1,0,0
234,87,4.35,40,37,11,14.36,6.33,0,0,0,1,1,0,0
234,88,4.23,40,39,11,15.65,7.67,0,0,0,1,1,0,0
235,82,5.92,40,29,12,12.6,7.33,0,0,1,0,0,0,0
235,83,6.08,40,30,12,13.52,8.25,0,0,1,0,0,0,0
235,85,6.29,43,32,12,15.44,10.25,0,0,1,0,0,0,0
